# 1:time	2:2-2	3:2-1	4:20	5:21	6:22	7:3-3	8:3-2	9:3-1	10:30	11:31	12:32	13:33	14:4-4	15:4-3	16:4-2	17:4-1	18:40	19:41	20:42	21:43	22:44	23:5-5	24:5-4	25:5-3	26:5-2	27:5-1	28:50	29:51	30:52	31:53	32:54	33:55	34:6-6	35:6-5	36:6-4	37:6-3	38:6-2	39:6-1	40:60	41:61	42:62	43:63	44:64	45:65	46:66	47:7-7	48:7-6	49:7-5	50:7-4	51:7-3	52:7-2	53:7-1	54:70	55:71	56:72	57:73	58:74	59:75	60:76	61:77	62:8-8	63:8-7	64:8-6	65:8-5	66:8-4	67:8-3	68:8-2	69:8-1	70:80	71:81	72:82	73:83	74:84	75:85	76:86	77:87	78:88	
716	7.89491421552014e-05	1.34970042783361e-06	-9.112059510711e-08	-1.28400838455779e-06	-7.97424037422904e-05	7.94067285748123e-06	-3.09589672397719e-07	-6.54346184888774e-07	-3.88455786586171e-07	-2.61042717391154e-08	-8.45414266441973e-08	7.8015825606691e-06	-1.04941383188097e-05	-3.083863782459e-09	7.31534840430911e-07	-9.29647099335061e-08	-2.29123398178844e-07	-5.4412870411675e-07	1.4076051496091e-06	-5.65027855184092e-08	1.06150788689088e-05	-1.21861213292467e-08	3.2032690614971e-07	-2.40905385739689e-07	1.19933367250023e-06	-7.90656369477402e-08	-2.09699029767121e-07	6.8053984719362e-08	-1.38711906621255e-07	3.03314038192972e-07	2.29861528334652e-07	1.92324115514047e-07	1.07141065469188e-06	2.18430296453112e-07	2.17851086315127e-07	-4.09003103022624e-08	-4.35293467146726e-07	-7.39100084035993e-07	1.64039320512298e-07	2.21370854838978e-07	-9.78597476285496e-07	-2.01784302365553e-08	1.7997670437579e-07	-4.68610440903336e-08	-5.51111990967912e-09	-2.42396334241344e-07	-1.05735234634434e-06	1.11729603600314e-07	7.38820719142163e-08	2.58194964750436e-07	-4.16461388438852e-07	2.02353272947794e-07	-9.47919025034132e-08	-5.96414006820266e-08	5.14297312561732e-07	2.19926927724234e-07	-2.82816610504558e-07	-1.68820542396646e-07	2.89682744704904e-07	5.86353979500511e-07	3.40564597628211e-07	1.69830382125943e-07	-6.33275660847641e-07	1.79595817676706e-07	-6.55194229213624e-08	1.28947012351019e-07	-6.0573372653844e-07	3.77923253399832e-07	6.79390982192547e-08	1.23877434989011e-07	4.01205704148297e-07	-3.42783973048646e-07	3.80987120518022e-08	1.32346124531086e-07	-7.60292184308979e-07	1.41728557584504e-07	-2.13807780160436e-07	
720	8.43978130018208e-05	8.47846224245807e-07	1.49553823570636e-07	-1.33539877890513e-06	-8.49415631596714e-05	6.57347507428812e-06	-2.21104224994683e-07	-2.47983457432617e-08	-6.82164219702212e-07	3.38858898032284e-07	-1.40629659751061e-07	6.37734818419029e-06	-1.07382087783256e-05	-2.67066035753517e-07	1.68749132877323e-07	-3.04154098383606e-07	-2.35727030782531e-07	-7.24957521541494e-08	1.20731246421112e-06	-2.8586325054246e-08	1.04096839880523e-05	5.22675129328806e-07	6.02345242014262e-07	-2.37012414650928e-07	9.56536029457393e-07	-3.7945834116637e-08	-4.19809449730191e-07	-1.4899609841287e-07	2.43716718396507e-07	-2.40275625788896e-08	5.84583933105873e-07	2.90293852711961e-07	8.68716618800288e-07	-2.13738200289013e-07	3.31818457971277e-07	3.0893765419096e-07	9.16659143156906e-08	-9.03615841524868e-08	-1.90239159848778e-07	6.04078996586827e-08	-8.62652702081024e-07	-1.87572377376356e-08	2.90016071039182e-07	1.29212157777322e-07	-5.21350351214596e-07	-1.524855840102e-07	-4.04013600711768e-07	1.85366491388831e-07	-1.11013416244789e-07	-2.61404129748771e-07	-5.02950697992778e-07	-2.95603806623128e-07	-6.36526325708931e-08	-2.14309808469527e-07	-9.40989669088735e-08	-2.69321638249663e-08	-8.14112663530524e-08	-1.71670740532091e-07	-7.53182790349002e-08	6.8389724564346e-08	8.29031403368753e-07	2.97445145567751e-07	1.17083287480841e-07	-1.68631763488709e-07	1.2221367488296e-08	-1.64790155679606e-07	-1.25691097903089e-06	-2.44124108896882e-07	4.55007234943739e-07	-6.15617003328546e-09	4.31209466399628e-07	2.0373387849224e-07	5.60338789078006e-08	1.83639872294567e-07	-1.02628089230603e-07	-1.85009494577569e-07	-2.99312270723418e-07	
724	8.97042172291993e-05	7.02126441142069e-07	7.80310599322471e-08	-1.36795192912319e-06	-8.95426690840968e-05	5.04883990031353e-06	-1.61710468484795e-07	6.07255004371565e-07	-5.20377912171823e-07	2.57084818927541e-07	-2.94266188895237e-07	5.19089412619771e-06	-1.0531358057345e-05	-2.92716602364948e-07	-7.96348327578101e-07	2.04540081538953e-07	4.1339338867643e-08	4.17814382653947e-07	3.54167136156539e-07	1.49670321135937e-07	1.05166250618628e-05	1.98657057661354e-06	1.84878766060611e-07	1.20437545421984e-07	-5.53258213753611e-08	-3.34693069792609e-07	-2.43272048441496e-07	-3.37931003300591e-07	3.37096725438087e-07	-5.24382428014468e-07	1.6285408972562e-07	1.64194173188258e-06	4.884318463808e-07	-6.06187998432017e-07	-1.01637458743926e-07	6.713718193678e-07	9.15297736358382e-08	3.00740091069935e-07	-4.96240487843592e-07	-6.49931396426456e-07	-1.77202717921816e-07	-1.21090977533808e-07	-1.47188337310623e-07	2.4831004590779e-07	-8.12679277321125e-07	-9.03974201091972e-07	3.54685826446365e-07	1.5184766570307e-07	-2.17287016067589e-07	-4.90709734854119e-07	-3.91749540567715e-07	1.04782700832955e-07	-7.58707136376978e-08	2.51782303777476e-07	2.24036341207037e-08	4.15355161664206e-07	6.63525695766956e-07	4.15451601891166e-07	-1.41759013106806e-08	-7.94640206686071e-07	6.08735012962146e-07	1.33571469742412e-07	5.31336048308404e-07	4.64342692048562e-08	1.39626937959223e-07	-2.67175530838062e-07	-6.42432923535165e-07	-4.4000799104934e-07	2.55209124699062e-07	9.3542057822775e-08	5.10239664493257e-07	3.47977330796804e-07	1.69149488875429e-07	-4.20563737829938e-07	2.17591642489131e-07	-9.71822593729783e-08	-6.13427248144589e-07	
728	9.49493075195868e-05	8.54098314596223e-07	2.58116010769264e-07	-9.85860394009597e-07	-9.3938549817234e-05	3.47339596120146e-06	1.47700173067371e-07	4.38385398155258e-07	-3.30797943119262e-08	-2.85866077727491e-07	-2.02741231489442e-07	3.83698707203668e-06	-1.02717397758049e-05	6.31785220198641e-08	-1.61986593138195e-06	6.52118123088781e-07	3.80349449203847e-07	1.37732322013428e-07	-9.86194958742613e-07	-3.38453166966567e-10	1.01803972223296e-05	2.93066145828607e-06	-1.80851010062865e-07	4.01060798075116e-07	-1.0819123996925e-06	1.49097225754555e-08	9.74382972769891e-08	1.37282134013141e-07	6.01584302866752e-07	-3.35722992014756e-07	-1.80160070108737e-07	3.11011565950766e-06	-2.64152352807978e-07	-5.78968237745722e-07	-4.32584549471488e-07	3.18395481692639e-07	6.97963989799134e-08	5.35463281769451e-07	-5.50840753383728e-07	-6.2814938414946e-07	6.82470778243697e-07	2.2452508252219e-07	-5.96072576833668e-07	4.72388602362066e-07	-7.06134364123155e-07	-9.98990381694003e-07	5.72957653699737e-07	2.96084150651524e-07	-5.64561516713728e-07	-6.13367796187425e-07	2.19240872005884e-07	3.44403600061841e-07	2.08022998164718e-08	4.23000259788647e-07	3.79091072429277e-07	4.40782317526114e-07	9.06396324352812e-07	3.25308757045502e-07	-4.53863941894573e-07	-3.53551141729946e-07	1.55680188795495e-07	2.52873196820754e-07	5.66881755622726e-07	4.5012337593241e-07	5.09221988780877e-08	1.28703235356193e-07	3.79155310710822e-07	-4.32232049611702e-07	-2.25531081153359e-07	7.53210224108632e-08	2.75916596479246e-07	-8.61934788037501e-08	1.66333732077768e-08	-7.31154061873824e-07	6.04620953371413e-07	7.09994440100589e-08	-9.12215457044297e-08	
732	9.94288468479528e-05	1.35399681745842e-06	3.64484431988025e-07	-8.00198124864231e-07	-9.829018706311e-05	1.41927213329249e-06	2.20322774750122e-07	-8.99716641929563e-09	2.31153180478793e-07	-3.43162469162705e-07	-4.01911779035111e-08	1.61105348708091e-06	-1.01522735218417e-05	-4.98767589423482e-08	-1.57992278251017e-06	1.45934177972773e-07	4.28127874740672e-07	6.29551082030438e-08	-1.37042580262948e-06	6.9437558288453e-08	9.69993802859651e-06	2.87945720561439e-06	1.35287968644719e-08	-2.19384035074409e-07	-1.16645481049684e-06	2.77544150266992e-07	2.3772398914411e-07	3.02304911317272e-07	5.58303696127145e-07	3.86932840447631e-07	-7.89671748638691e-08	3.32157122437411e-06	-3.04258410855589e-07	8.0312041675307e-09	-1.49833473454207e-07	-5.88678561354111e-07	4.11919002696601e-08	4.45913589379514e-07	-2.78939212666458e-07	-1.40121287970947e-07	7.40437438105284e-07	3.61038418908852e-07	-3.37322392621798e-07	2.30604407526355e-08	-5.7133452858079e-07	-8.4347578935303e-07	6.76552292557408e-07	2.19568961802862e-08	-5.16445847472704e-07	-4.9279114667987e-07	3.59081837602925e-07	2.62448113761231e-07	2.90117861769746e-07	1.83441597831458e-08	4.3573930877566e-07	-1.77261254586349e-09	3.94776160374438e-07	1.11700269530357e-07	-4.29554106882216e-07	1.14063332717325e-07	-1.01386313159272e-07	2.82050183677477e-07	3.6230388802979e-07	3.813164932567e-07	-4.82457743376873e-08	1.62148961073515e-07	7.28668709800827e-07	-8.64479219991618e-08	-3.15320314246355e-07	6.08304330775705e-08	1.89078954744891e-07	-9.83461143524256e-08	-4.96211271145559e-07	-1.69477544381382e-07	5.13460222314104e-07	4.39264396553269e-07	5.01364880147969e-07	
736	0.000103109197086173	1.73427464670965e-06	7.29175168188502e-08	-1.1223234038814e-06	-0.000103042055435029	3.88865590152015e-08	-5.26675412063027e-08	2.52107545370795e-08	3.62790133980314e-07	3.94835317277248e-07	4.98796047609044e-08	-3.87371702797178e-07	-9.75967411269519e-06	-6.5382879249169e-07	-2.81044867325873e-07	-4.11980601498336e-07	2.90081229504443e-07	-5.82919276312293e-09	-4.49656137870445e-10	3.0397475844759e-07	9.46099702592335e-06	2.04241250050916e-06	3.80735267952243e-07	-1.16170983333644e-06	1.24513608279968e-07	2.22866954465088e-07	1.83202615573747e-07	-1.44184496695784e-09	4.0773044832318e-08	1.00573790154045e-06	1.48216581789082e-07	2.0315464243501e-06	3.07006902810179e-07	1.93618511157284e-08	-6.02877581406991e-08	-7.56819178181862e-07	-5.28181010039159e-08	3.57966479683832e-07	9.77960798978611e-08	5.26068611475552e-08	-1.89902695179351e-07	-1.80196762339013e-07	4.89121321859828e-08	1.1706617627345e-07	-3.21991317169902e-07	-2.57611311099382e-07	4.48947321086433e-07	-2.31790110623001e-07	-2.98892745525495e-07	-4.88632327125976e-07	-1.29008461828978e-07	1.27849576493587e-07	2.56958729313039e-07	-2.1792982275774e-07	3.75981339958806e-07	-5.71174719784056e-08	-1.13603380881817e-07	7.06892102388796e-08	4.04121190076109e-07	4.23859855586885e-07	-1.29857939582572e-07	6.04801420044402e-07	-1.73411748039303e-07	1.34860922894733e-07	-1.00602067185032e-07	-2.22916669104766e-07	3.73351618271721e-07	1.85669737822294e-07	-1.56970897306134e-07	1.5968550825492e-07	2.65451236889667e-07	1.47207025215029e-08	-4.29981609002378e-07	2.32607126968991e-07	-1.15889084623523e-07	3.04263514088472e-07	3.90764722318898e-07	
740	0.00010685409397979	1.32045310947919e-06	-3.30087756769823e-08	-1.26588470327883e-06	-0.000107574177521436	-9.02006433282608e-07	-3.19550557043025e-07	1.20374105433006e-07	5.61048327288016e-07	4.14122404364045e-07	3.56527810969828e-08	-1.60331443180176e-06	-9.33102858018809e-06	-6.97051924595453e-07	4.96974031902952e-07	-7.63960848065736e-08	4.51879774067432e-09	-1.55022513532193e-07	9.6258222984448e-07	2.31381842764842e-07	8.68224111096919e-06	2.01343647786863e-06	2.37009272320175e-07	-1.09952768731879e-06	8.05275756051494e-07	1.99350778072755e-07	1.11490147908074e-07	-3.56999418035884e-08	-1.23580444330054e-07	9.60894831409033e-07	-1.22608030038023e-07	1.40544776237019e-06	4.77474643215109e-07	-4.01639512296311e-08	1.85334420391904e-07	-3.68315460519206e-07	-5.14683220591791e-08	-1.22748574130284e-07	2.35684276890641e-07	-2.99933103627925e-08	-4.85565902497029e-07	-4.71302584623364e-07	5.72030901531991e-07	8.64375243852279e-08	2.21633583929046e-07	-1.01110348404201e-07	6.86351963870833e-08	4.62543029001016e-09	2.20528138044953e-07	-5.63663092891031e-07	3.96624095261423e-08	-3.01867319215897e-07	-1.68575427717523e-07	-4.30626143214212e-07	-5.63796133097393e-08	2.65166403813686e-07	-1.25058559680242e-07	2.77725998015624e-07	7.38404214058461e-07	3.81610912099545e-07	1.37176646689411e-07	4.16483566855179e-07	-6.37946126627485e-07	-3.12572903022174e-07	-2.7039785892787e-07	-1.80287453559058e-07	-3.09400430778661e-07	4.64580022882832e-07	6.34540336701921e-08	1.57217505579655e-07	-5.96851899017017e-08	-3.20765408055197e-07	6.52857610208298e-08	2.82706500666381e-07	-1.22546227609421e-07	5.06755081518633e-07	2.40474348403875e-07	
744	0.000110319611415215	1.33543481619775e-06	-2.87129967154223e-07	-1.28937899931377e-06	-0.000111346053866836	-2.733968976088e-06	-6.91207940594486e-07	2.14456894097766e-07	5.22892169067769e-07	-1.56539187334408e-07	-4.10913452690818e-07	-2.68889816985232e-06	-8.39466640112337e-06	-1.08909667156429e-07	7.02190405575149e-07	7.36411052254763e-08	-3.24958734563319e-07	2.82500941188182e-08	1.51426488110332e-06	-3.59162109814626e-07	8.34241923987321e-06	1.89056015934128e-06	-4.73880539919869e-08	-4.09205252545605e-07	8.65014567433516e-07	-3.60203560119222e-07	-8.00320854535799e-09	-6.25569847421369e-07	-2.4861137360434e-07	3.44708239232356e-07	-1.91015644130319e-07	1.82552390725779e-06	2.87155562378164e-07	2.02495351340855e-07	2.04355064720794e-07	-2.79363996046744e-07	1.60494357913174e-07	-6.86076459018295e-07	2.53565853993899e-07	1.40224071586324e-07	-3.22458307664245e-07	-1.58201920260584e-07	3.68848424460241e-07	-1.68114401166688e-08	4.46947187824998e-07	-1.00709144664393e-07	-4.78094917071003e-07	6.66663412324285e-08	5.35885841285197e-07	-3.04026004052577e-07	3.81887854381878e-07	-2.43725002390754e-07	-3.15921945544253e-07	2.82870138879415e-08	-4.64614846400256e-07	4.82705258040114e-07	-1.86421193660943e-07	-4.5437963601208e-07	4.81471509444108e-07	2.68495598431307e-08	2.6929946200605e-08	2.17881337490983e-07	-4.85329059420642e-07	-5.97473046085651e-07	1.77783545966296e-08	2.82365630853522e-08	-1.00801659324624e-06	3.90558209254018e-07	2.38400287790371e-07	-1.8515368110783e-07	-2.18021568180059e-07	-1.58428655325886e-07	5.33000864626351e-07	2.31756406253818e-07	-1.60450592066884e-07	3.29291785540681e-07	-3.26468363096681e-07	
748	0.000113895468499166	1.22232633220422e-06	-3.6590921614911e-07	-1.11930632740906e-06	-0.000114506575861946	-5.09389118832508e-06	-7.29252249127943e-07	-2.19230610822933e-07	5.52820120817503e-07	-8.84013576879399e-07	-6.82901012733422e-07	-4.30812117907938e-06	-7.37860967616685e-06	4.65783456268329e-07	2.58361447580516e-07	1.96372217603799e-07	-4.99081076359199e-07	2.30159107221372e-07	1.36584405036477e-06	-6.1641498517218e-07	8.10994780951787e-06	2.10519298618424e-06	-2.40668032311959e-07	2.8120274822505e-07	5.18535004577032e-07	-4.29291074459079e-07	-1.37484456747217e-07	-6.57577663416234e-07	-3.9538058135421e-07	-5.37751584276446e-08	1.66218839764865e-07	2.66281555218267e-06	-1.31080048311303e-07	3.89331579735436e-07	-1.17514458859406e-07	-1.33626458489867e-07	3.22665881892844e-07	-9.32286357148335e-07	2.19244003630435e-07	2.00601819156662e-07	-6.78875173600679e-08	-1.02391484101185e-07	3.15206375290085e-08	-1.32894155357505e-07	4.41935707194162e-07	-5.79238554499404e-07	-6.96422025588646e-07	-2.83693946186819e-07	5.48591806536997e-07	2.41901679916795e-07	5.17895885319862e-07	-8.91378934764254e-08	-2.06754030639548e-07	1.53084923371376e-07	-3.20993241453038e-07	3.32891270243734e-07	-3.53725396291218e-07	-8.44637179791001e-07	1.05568215745214e-07	-4.14021771863955e-07	2.48347051942557e-07	9.98666060972697e-08	2.43071194539562e-08	-3.60383211857769e-07	2.62190817746498e-07	2.06475698761422e-07	-6.92160946150317e-07	-2.47877978887726e-08	3.06300863370426e-07	-2.81737738124116e-07	-6.39478316790963e-08	3.38573831950962e-07	3.59335263915871e-07	-3.79633690221875e-08	-5.77580751160296e-07	1.10758396755776e-08	-1.09865964257007e-06	
752	0.000117804466255448	6.00324096504625e-07	1.29030838975817e-09	-8.05869148603975e-07	-0.000117407862514034	-7.23527601734981e-06	-1.41482325799544e-07	-9.33149800605778e-07	5.75421922948851e-07	-1.06683954503005e-06	-3.61292655990279e-07	-6.52715009207862e-06	-6.59560764088542e-06	2.27281338099728e-07	-5.65179004573738e-07	3.48216868525939e-07	-3.29419923298818e-07	-9.31907385523234e-08	3.22852570662819e-07	-9.78252278894014e-08	7.27761170570635e-06	3.21025483780362e-06	-2.09998641268953e-07	5.67767490021347e-07	3.8540133902292e-08	3.25094959453188e-07	-1.38187682879067e-07	2.35661813600371e-07	-1.26823197374406e-07	1.48563034946324e-07	6.67199395494166e-07	3.6354230517545e-06	-1.31581425824005e-06	1.44480964611844e-07	-4.53343385472575e-07	2.88582299335561e-07	5.063830196358e-07	-3.61614102295974e-07	1.48601523980289e-07	3.19964678631209e-08	1.23076292237681e-07	-2.76335305703808e-07	-1.88374289677629e-07	9.78101590637437e-08	7.40977223937297e-07	-6.25450937064612e-07	-2.30950611403694e-07	-2.48275355595404e-07	7.02915304255244e-08	4.85304853432928e-07	3.57013751467683e-07	-1.80152355843566e-07	6.4221814597099e-08	-2.2064892977315e-07	-6.51225054649023e-08	1.69390646970417e-09	-4.63106770108649e-07	-3.63722733339319e-07	-7.02833360779345e-07	-3.86274300956701e-07	6.66629222894892e-07	6.00312214684177e-08	2.5313062447697e-07	2.08374125108268e-07	3.56270140037596e-08	2.01911221241274e-07	7.52770081069866e-08	-6.79365123564659e-07	1.24723235024867e-07	6.31693656028183e-08	2.85667807417294e-07	6.05250973053601e-07	-2.63097651579502e-07	-2.80677457309781e-07	-2.60941207479979e-07	-2.83277125152918e-07	-1.06053507215855e-06	
