# 1:time	2:2-2	3:2-1	4:20	5:21	6:22	7:3-3	8:3-2	9:3-1	10:30	11:31	12:32	13:33	14:4-4	15:4-3	16:4-2	17:4-1	18:40	19:41	20:42	21:43	22:44	23:5-5	24:5-4	25:5-3	26:5-2	27:5-1	28:50	29:51	30:52	31:53	32:54	33:55	34:6-6	35:6-5	36:6-4	37:6-3	38:6-2	39:6-1	40:60	41:61	42:62	43:63	44:64	45:65	46:66	47:7-7	48:7-6	49:7-5	50:7-4	51:7-3	52:7-2	53:7-1	54:70	55:71	56:72	57:73	58:74	59:75	60:76	61:77	62:8-8	63:8-7	64:8-6	65:8-5	66:8-4	67:8-3	68:8-2	69:8-1	70:80	71:81	72:82	73:83	74:84	75:85	76:86	77:87	78:88	
0	-4.85422346003805e-05	-1.30625312719891e-08	1.01476343784966e-08	1.46379955101575e-08	4.85348638893628e-05	7.46210024795802e-06	-3.20659557744279e-06	5.65580710811389e-06	-3.38263738021677e-06	5.69844059246487e-06	-3.18091930486953e-06	7.47406902846454e-06	6.07660708232283e-06	6.77123709105151e-08	2.36594603181503e-06	-9.04877928978592e-09	2.45944799071e-10	-4.01430396851779e-08	-2.40188514583573e-06	4.95627340596202e-08	-6.04416016730602e-06	-1.21804744066031e-06	3.28084472633504e-07	-7.61757216362799e-07	2.81639830984796e-07	-8.23311184446245e-07	3.75473704075284e-07	-8.31128886861133e-07	2.88712502959888e-07	-1.05455746725751e-06	3.18474453118717e-07	-1.20179543085819e-06	-6.22873000028434e-07	-1.52739171523201e-08	-3.32423262442954e-07	4.4560847275821e-08	-2.23547863397636e-07	4.1478843784809e-08	-1.85787457621535e-09	3.89391806871144e-08	1.92730025508577e-07	1.41319510948823e-08	3.03612633495408e-07	-3.96172100152872e-11	6.29207155752353e-07	2.63916504252572e-07	-3.76950409898597e-08	7.97242367709625e-08	-2.14943389025493e-08	2.12981702019686e-07	-5.13977934733038e-08	7.11242205240053e-08	-4.46627674563293e-08	1.05648386470203e-07	-3.59326000508451e-08	-1.47522319285773e-08	-1.86423434851776e-08	1.17035327728177e-07	-4.69868348376551e-08	1.85958186375947e-08	-1.78590879423704e-08	-8.49151794196746e-08	5.19639581467096e-08	-4.79242017097823e-09	3.00066981186308e-08	-2.68484240236421e-08	1.21434641160336e-07	-2.47104591674646e-08	2.23529844720649e-08	1.09633679999441e-08	-9.1844820794924e-08	3.60996243768412e-08	1.63370177250564e-08	-8.71285692740374e-09	3.2460417439192e-09	-1.10035225213681e-07	-1.6140040809683e-08	
4	-5.03170598583151e-05	1.04125129734869e-09	7.35239043046279e-09	-8.01987700604418e-10	5.03101753927212e-05	7.45096628213391e-06	-3.20893032683692e-06	5.64015691626974e-06	-3.38208105080017e-06	5.70193864682334e-06	-3.18322879928669e-06	7.44748568676304e-06	6.51694519284197e-06	6.02029413242445e-08	2.5388520153906e-06	-2.4454904973577e-08	-6.29736135663995e-09	-5.97678676769172e-08	-2.57353677494103e-06	5.93018602827118e-08	-6.48441351537243e-06	-1.21803995243728e-06	3.146833264628e-07	-7.6331893084013e-07	2.59319448420772e-07	-8.236383738298e-07	3.69244672160622e-07	-8.23762257922488e-07	2.62280049814097e-07	-1.07405368118237e-06	3.08358222383031e-07	-1.20238510502664e-06	-6.86824499331597e-07	-7.50066902027259e-09	-3.71010731732784e-07	5.07759332449255e-08	-2.63328131105504e-07	4.45325700000944e-08	3.20006126064515e-09	5.93714250915844e-08	2.33290878992599e-07	3.57891097241602e-08	3.42509045605938e-07	-1.2836498008823e-08	7.03214810094663e-07	2.59354696260422e-07	-3.16165252378137e-08	9.63210007708749e-08	1.06661583824212e-09	2.18297377450548e-07	-3.62490079619431e-08	6.36051748408535e-08	-3.67431727503617e-08	1.01064990119819e-07	-1.52213569128301e-08	-1.71454545406252e-08	4.3848773923446e-09	1.02523022297806e-07	-4.05407013611424e-08	1.05053780989978e-09	-1.17831985836198e-08	-8.71790834982993e-08	6.2174433822918e-08	-1.11829250182862e-08	4.99666356999522e-08	-2.89457387803937e-08	1.38292949194117e-07	-2.6343049585944e-08	2.43678594982898e-08	6.51207590686665e-09	-1.14846194056013e-07	4.10598622154046e-08	-9.44145044176006e-09	5.56908247099423e-09	-1.47821496285093e-08	-1.18478924113141e-07	-3.97696390295923e-08	
8	-5.20723405416632e-05	2.49184163814383e-08	4.14944571149221e-09	-3.20521330137168e-08	5.20660282141621e-05	7.41678479300489e-06	-3.2143140066466e-06	5.65004112524046e-06	-3.39169769916684e-06	5.69138298421728e-06	-3.19036029757478e-06	7.4093182431282e-06	6.95481746173263e-06	4.68061894971448e-08	2.70178812078562e-06	-1.8028420990272e-08	-9.43240255499534e-09	-3.64788534756808e-08	-2.73916965905294e-06	7.0454049044125e-08	-6.9221526839589e-06	-1.21836427671412e-06	3.2584169975712e-07	-7.69486080510099e-07	2.76498365144159e-07	-8.31835311200866e-07	3.7111268408703e-07	-8.25639685658058e-07	2.82187029123358e-07	-1.06222986358397e-06	3.19736325276826e-07	-1.19310220369985e-06	-7.52805413984132e-07	-7.38053529010109e-09	-3.99112953798592e-07	4.4724708991964e-08	-2.63404684394197e-07	4.21213826062628e-08	3.53671328830485e-09	5.07652774626396e-08	2.3376949502157e-07	2.74551310406544e-08	3.73468449900325e-07	2.82786212195311e-09	7.65763754262866e-07	2.72497498756777e-07	-4.08995327913084e-08	9.55263006923515e-08	-2.03626583235209e-08	2.15142514203203e-07	-5.17924392981449e-08	6.3275663231993e-08	-3.68311321167539e-08	1.06628224713843e-07	-2.95077801355955e-08	-1.77758071716017e-08	-2.02998034006552e-08	1.0411502512467e-07	-4.87867374460427e-08	2.72245230449507e-09	-6.72039931407306e-09	-8.96779873553658e-08	6.2743051137388e-08	-1.71962239035021e-09	3.94554297215852e-08	-3.12771115204665e-08	1.19718179564408e-07	-3.14963161459148e-08	2.68503509493419e-08	1.9622691946509e-09	-9.79043517848573e-08	3.20416211611841e-08	3.13717434418568e-09	-4.18143486696722e-09	-1.00008025921601e-08	-1.30281789608815e-07	-3.9775820915735e-08	
12	-5.38161890001022e-05	5.68903157964477e-08	5.31022529756639e-09	-6.24031643841977e-08	5.38108645661881e-05	7.3664620663897e-06	-3.21776787882348e-06	5.6401910364747e-06	-3.38629743551348e-06	5.68738169634331e-06	-3.19378226722422e-06	7.36001360024666e-06	7.39041659793523e-06	3.21989766846224e-08	2.86417877132239e-06	-2.81245094728609e-08	-7.95303565960654e-09	-2.79598597846335e-08	-2.90473365287834e-06	9.10013935272762e-08	-7.35988704052925e-06	-1.20464895102667e-06	3.25282944754479e-07	-7.5635398036461e-07	2.74170236391353e-07	-8.32760139687896e-07	3.68616640666183e-07	-8.28125713756652e-07	2.80873240686776e-07	-1.06167479233255e-06	3.16922462972141e-07	-1.18089425763904e-06	-8.16435418662276e-07	-7.05449341758364e-09	-4.29436645944073e-07	5.0921639572257e-08	-2.79267412278186e-07	4.82796935352947e-08	3.65569056383029e-09	5.00308032365088e-08	2.54236234041311e-07	2.27780158215745e-08	4.10912725019983e-07	-9.44285451251178e-10	8.34421201389446e-07	2.81858915898965e-07	-3.58260187111254e-08	9.77836821904311e-08	-1.99381889376455e-08	2.19333182893064e-07	-4.70561469652492e-08	6.66062214077931e-08	-3.76184933158893e-08	1.09302713739433e-07	-3.07812527633526e-08	-1.91989237330589e-08	-2.19610554012984e-08	1.06212561448164e-07	-4.05273243005503e-08	-2.49758274589752e-10	-4.36450948907965e-09	-9.92336360598342e-08	6.42631396357005e-08	-9.00606768320653e-10	4.01796469825867e-08	-2.82382225923869e-08	1.23832667444511e-07	-3.10828036962615e-08	2.65663505838989e-08	1.201029657968e-09	-9.9541182013753e-08	3.12480495968996e-08	-3.34968122740468e-09	-2.40262966800838e-09	-2.27935641379689e-08	-1.32252446304238e-07	-4.37977864063907e-08	
16	-5.5544542058302e-05	1.01283263806536e-07	5.41158839519284e-09	-1.03751165537732e-07	5.55451724777691e-05	7.30425480903941e-06	-3.22701945665808e-06	5.63254616859802e-06	-3.38784603155826e-06	5.68269732333837e-06	-3.20270049900756e-06	7.29455861528489e-06	7.82873807636953e-06	1.07510892200989e-08	3.02251755874282e-06	-4.22251944090194e-08	-9.74451858816233e-09	-2.14432702483966e-08	-3.0727072870202e-06	1.11089730919102e-07	-7.80231444743707e-06	-1.1967615782023e-06	3.2956228147422e-07	-7.5587728543973e-07	2.74810142434752e-07	-8.40389093939807e-07	3.66552971028364e-07	-8.34683779513514e-07	2.83748975334959e-07	-1.06106260867702e-06	3.19842775107219e-07	-1.16760437241421e-06	-8.80476199607959e-07	-3.91829738840332e-09	-4.59852964539491e-07	5.42916970931274e-08	-2.98154314473873e-07	5.09956543868337e-08	5.4935861402043e-09	5.28604013850467e-08	2.69642347840793e-07	2.33748161689865e-08	4.46978808113341e-07	1.25045129997178e-09	8.98906852659143e-07	2.8081340131252e-07	-4.12419512217754e-08	9.79245876532109e-08	-1.95694140619492e-08	2.2198434143364e-07	-4.55911322367655e-08	6.69860829647815e-08	-3.44445881179818e-08	1.12705751904937e-07	-2.43495614967887e-08	-2.47356087072635e-08	-2.22734856413953e-08	9.67096435258483e-08	-4.43607258535024e-08	-8.92961134205973e-09	4.0455025518448e-09	-9.62973160195157e-08	7.19046153132693e-08	-2.32108900877814e-09	4.68062926751623e-08	-3.16886928807011e-08	1.31779488207301e-07	-3.20999286057766e-08	2.85320067822796e-08	4.22274129345436e-09	-1.01366312380448e-07	3.71753134468884e-08	-3.79268423235385e-09	-1.08471085794643e-09	-2.61912164924366e-08	-1.40482441328522e-07	-4.82594838522444e-08	
20	-5.72527764921284e-05	1.57594374797945e-07	8.34639947036084e-09	-1.58824628429593e-07	5.72489412998817e-05	7.2039575675929e-06	-3.22835196886318e-06	5.61340996398358e-06	-3.37790002483387e-06	5.67480590040095e-06	-3.20318400369325e-06	7.2023333358111e-06	8.26481948840962e-06	-9.28822745992769e-09	3.1857884751067e-06	-5.34704210082714e-08	-6.42454152877242e-09	-1.19642932812357e-08	-3.2342553490017e-06	1.4777510161806e-07	-8.23826187112595e-06	-1.16065365670123e-06	3.23776702901206e-07	-7.33932278176884e-07	2.65015816444623e-07	-8.36746339007389e-07	3.67951749809829e-07	-8.27059136408242e-07	2.77475336949799e-07	-1.06354955368469e-06	3.17314994939445e-07	-1.13882920750961e-06	-9.51123037788205e-07	-4.56635590008152e-09	-4.92602712410602e-07	6.09417996773956e-08	-3.23574804464788e-07	4.99797195940955e-08	1.87100349885411e-09	4.76864979123373e-08	2.94959221605107e-07	2.47066926602637e-08	4.72794872846911e-07	-6.28339945491839e-09	9.71175019317721e-07	2.80849484846316e-07	-3.72590864370265e-08	9.58165941080842e-08	-1.04455606172733e-08	2.27990064471061e-07	-4.16182899982104e-08	6.83246948851891e-08	-4.05725263998134e-08	1.09338797938053e-07	-2.39317293899701e-08	-3.14396828130132e-08	-1.05718020618643e-08	1.07243120873164e-07	-4.25565424750569e-08	-1.77307935126104e-08	1.29588871465282e-08	-1.08361318180493e-07	7.79776130573395e-08	-1.95209994300245e-09	4.99709906846842e-08	-3.32347261547791e-08	1.35997981394436e-07	-3.01410117218963e-08	2.76256916425434e-08	7.43084191624304e-09	-1.08298316421175e-07	3.61035256470855e-08	-9.05864745171501e-09	-3.12195996467381e-09	-2.43526889705812e-08	-1.42121002443169e-07	-6.00241386591786e-08	
24	-5.89293023106929e-05	2.33744747133143e-07	9.96805470157077e-09	-2.45976181333657e-07	5.89217897592013e-05	7.08789510225344e-06	-3.22626056971785e-06	5.60695924461265e-06	-3.37548223450298e-06	5.66350466109913e-06	-3.19863987688902e-06	7.07524966981669e-06	8.68810474770012e-06	-5.03747620201663e-08	3.35039216824176e-06	-6.54506710026672e-08	-3.877660061323e-09	7.93093950244561e-09	-3.39128752810155e-06	1.93736455519025e-07	-8.6562714290822e-06	-1.12978913596954e-06	3.21030535568554e-07	-7.27006277592696e-07	2.68131012690619e-07	-8.44433147046701e-07	3.65686105031583e-07	-8.28999580695781e-07	2.75435261071864e-07	-1.06127696128501e-06	3.1447053416968e-07	-1.11055129415668e-06	-1.01455627319524e-06	5.62792692238359e-09	-5.31006566698719e-07	6.78073311048456e-08	-3.44542748725799e-07	5.0024653623921e-08	1.68044214310761e-09	4.85505595175999e-08	3.08881707264066e-07	1.9264748787237e-08	5.0106746001902e-07	-2.04302161583588e-08	1.0319216182197e-06	2.72519319791258e-07	-3.36183646689917e-08	8.6772147863077e-08	-1.61461291980109e-08	2.28073412915386e-07	-4.52635628633485e-08	6.82810260899331e-08	-3.84778233329113e-08	1.12543577603604e-07	-2.12403806590925e-08	-3.26030253361432e-08	-1.17234592203352e-08	9.9480872113937e-08	-4.13959723932664e-08	-2.31014320920432e-08	1.7122536804875e-08	-1.07915299670546e-07	8.24188900698686e-08	-1.00778931397162e-08	5.65539027239724e-08	-3.49507540652335e-08	1.36117554619822e-07	-3.01380656458923e-08	2.55440560129104e-08	7.43758869792911e-09	-1.06912897783014e-07	3.35431296183e-08	-8.58862360628419e-09	4.11648133469136e-09	-3.10488918538499e-08	-1.40402654720389e-07	-6.57603509124894e-08	
28	-6.05665896509478e-05	3.50758518783763e-07	6.0264387426408e-09	-3.57866291697911e-07	6.0565653560512e-05	6.91799429243735e-06	-3.2231193079687e-06	5.59756093132032e-06	-3.36904593572004e-06	5.65887886072773e-06	-3.19877786897718e-06	6.90336305355397e-06	9.10488280217344e-06	-1.06550709387449e-07	3.50422199965511e-06	-9.61331079170586e-08	-7.15267173541672e-09	2.29082796355727e-08	-3.55083286628972e-06	2.4616455827811e-07	-9.07539947466741e-06	-1.08193371330414e-06	3.28887479837685e-07	-7.1549365324669e-07	2.74955408648311e-07	-8.48605926734486e-07	3.60038450971357e-07	-8.37268308599593e-07	2.78785310465006e-07	-1.05411514633791e-06	3.17694691534729e-07	-1.05732938537873e-06	-1.07678238000625e-06	1.47124257573249e-08	-5.6231573206222e-07	7.74698659706676e-08	-3.54385426123917e-07	6.021852181001e-08	4.66371713276895e-09	5.46025195987258e-08	3.22781474077204e-07	2.00489488150472e-08	5.35739624088367e-07	-1.92504682414568e-08	1.09277099249264e-06	2.65609786717342e-07	-3.97935186733089e-08	8.6247246829124e-08	-2.00533495402649e-08	2.29603297711385e-07	-4.48259537125472e-08	6.31642535112713e-08	-3.65056861453339e-08	1.16080210161749e-07	-1.89707284497527e-08	-3.44525727620599e-08	-1.59912219405946e-08	9.46924931968802e-08	-4.52507974137479e-08	-4.39687393838902e-08	2.55029468147769e-08	-1.12619995386371e-07	9.09772004310528e-08	-8.07528409692735e-09	6.28362146838409e-08	-3.06573970923841e-08	1.39326132495238e-07	-3.62172045625617e-08	2.70604170538834e-08	1.20680659762802e-09	-1.06836893090449e-07	3.35372047400098e-08	-1.077338905602e-08	1.04931936727035e-09	-3.59360330126654e-08	-1.48014375341064e-07	-7.33878456457774e-08	
32	-6.21614158132819e-05	5.00125286480069e-07	6.58232056158252e-09	-5.09960732053874e-07	6.21601526988641e-05	6.68275924327797e-06	-3.21259492803794e-06	5.58780375384269e-06	-3.35560833970483e-06	5.63885199704823e-06	-3.18842188047216e-06	6.66712515592282e-06	9.51083411449809e-06	-1.87799393013993e-07	3.6604275397518e-06	-1.2548119030789e-07	-4.96500898739549e-09	5.98800905344236e-08	-3.70811841482938e-06	3.24652236455681e-07	-9.4807930954254e-06	-1.01190455164393e-06	3.23049384650833e-07	-6.93540113795297e-07	2.67156221191809e-07	-8.56096526337023e-07	3.61208070848011e-07	-8.36135124940882e-07	2.71192748032136e-07	-1.03923342572286e-06	3.12344674978887e-07	-9.78804476173949e-07	-1.13969172280214e-06	3.55763166647409e-08	-5.94645105382584e-07	9.32358820602689e-08	-3.78961164808186e-07	6.60217747477955e-08	2.4033953279322e-09	5.24676532589273e-08	3.46457013981182e-07	8.35415764920802e-09	5.62528041312511e-07	-3.90684101906973e-08	1.15165408399555e-06	2.66517889845471e-07	-4.24429582942462e-08	8.29133194732382e-08	-1.83337897733065e-08	2.28739525610455e-07	-4.14532681522186e-08	5.66307309438365e-08	-4.13288883583845e-08	1.13735981832198e-07	-1.45462813421627e-08	-3.90720426675627e-08	-1.06324388913768e-08	8.88277727590326e-08	-5.28835039872071e-08	-6.70281998180243e-08	3.5868933108183e-08	-1.24466498303367e-07	9.84756234887188e-08	-1.28475689195041e-08	6.31198518242249e-08	-3.10876747317122e-08	1.44568300940958e-07	-3.51332296533949e-08	2.68422720067804e-08	3.32144740705694e-11	-1.09154419152745e-07	3.57696167009813e-08	-1.34185974881459e-08	8.0001156251701e-09	-4.16230809826234e-08	-1.48756152244854e-07	-8.01309122829351e-08	
36	-6.36944901132612e-05	7.34195243941436e-07	6.56090121282996e-09	-7.40059648237748e-07	6.3692614065304e-05	6.35898664404988e-06	-3.19554138424238e-06	5.57839096612711e-06	-3.34235124640335e-06	5.63997311355073e-06	-3.17187058669707e-06	6.343000456808e-06	9.90625660144852e-06	-2.98274023805068e-07	3.8137751093834e-06	-1.75178385915833e-07	-7.96878640725283e-09	9.59561244276713e-08	-3.85956210565549e-06	4.37663897827947e-07	-9.87510777695276e-06	-9.07761637726735e-07	3.15975455597911e-07	-6.70907556336805e-07	2.66071188087924e-07	-8.64542947319985e-07	3.54628075828448e-07	-8.45468355608499e-07	2.71541185541651e-07	-1.02284985746921e-06	3.12477754849813e-07	-8.79806270382576e-07	-1.20248988879005e-06	5.4137535500268e-08	-6.22450553357355e-07	1.11150784664959e-07	-3.93702860396976e-07	7.06608435291925e-08	5.48242969321017e-09	5.004195426131e-08	3.62225256378306e-07	-2.45166938295777e-09	5.9580762553785e-07	-6.009894835242e-08	1.21422172631601e-06	2.43874607610616e-07	-3.88755478020879e-08	7.25163242456824e-08	-1.11532697796126e-08	2.29903366369031e-07	-3.3877985607318e-08	6.08718818845301e-08	-3.62892282027624e-08	1.17511477419737e-07	-9.24633686800379e-09	-4.16380426551171e-08	-1.14928484683632e-08	8.57636738764655e-08	-5.30485232303392e-08	-8.8502682108759e-08	4.61431441350748e-08	-1.24007175941046e-07	9.84696736987018e-08	-1.31040297728607e-08	6.9273729475719e-08	-3.2380758842742e-08	1.46415858862104e-07	-3.25888157187702e-08	2.50814609485851e-08	5.2860568220152e-09	-1.11706022665395e-07	3.45709013252169e-08	-1.63625287191517e-08	4.48072924557719e-09	-4.61259931703375e-08	-1.46341675751004e-07	-8.49228819587955e-08	
