# Black Hole
# 1:iter 2:time 3:x 4:y 5:z 6:vx 7:vy 8:vz
105 6.5625 -0.2678362448809694096 9.084261419092719336 3.216823558549109282e-10 -0.01785337099689612156 0.00298109373048040336 4.894132289831671873e-11
106 6.625 -0.2689657660752243218 9.084447367831375075 3.247072324890343099e-10 -0.0180723391080786569 0.002975179818488525325 4.839802614597449497e-11
107 6.6875 -0.2701088661397649249 9.08463292928012045 3.276983819193843989e-10 -0.01828960103264983331 0.002968983179923433049 4.785839088560124296e-11
108 6.75 -0.2712654387254144761 9.084818085917591546 3.306560337999330791e-10 -0.01850516137039266706 0.002962506199532827494 4.732243008877881192e-11
109 6.8125 -0.2724353778382163638 9.085002820355958519 3.335804137788751252e-10 -0.01871902580483051151 0.002955751013862161804 4.679007966307304017e-11
110 6.875 -0.2736185779022750619 9.085187115327462593 3.364717415729766035e-10 -0.01893120102493897963 0.002948719544052568874 4.626124470562359545e-11
111 6.9375 -0.2748149338176599232 9.085370953672759597 3.3933022853441669e-10 -0.01914169464615802368 0.002941413524749121686 4.573579138304097076e-11
112 7 -0.2760243410143279341 9.085554318331153567 3.421560799853489736e-10 -0.01935051514668851072 0.002933834534308790969 4.521362321491649223e-11
113 7.0625 -0.2772466955010068346 9.085737192332109302 3.449494977282920966e-10 -0.01955767178686255645 0.002925984015303972462 4.469468388708965154e-11
114 7.125 -0.2784818939094417245 9.085919558788313921 3.477106863553625062e-10 -0.01976317453495815904 0.002917863299272370481 4.417901803312637801e-11
115 7.1875 -0.2797298335349874265 9.086101400890768787 3.504398582010622123e-10 -0.01996703400873152401 0.002909473639280828021 4.366674953119489741e-11
116 7.25 -0.2809904123743885984 9.08628270190625642 3.531372371156718086e-10 -0.02016926143041888539 0.002900816247813942615 4.315806263375383097e-11
117 7.3125 -0.2822635291609739139 9.086463445177090037 3.558030583643050206e-10 -0.02036986858536512721 0.002891892333327199683 4.265313997813166393e-11
118 7.375 -0.2835490833969016577 9.086643614122667856 3.584375636081981686e-10 -0.02056886777484396439 0.002882703129254035775 4.215208390228998701e-11
119 7.4375 -0.2848469753818820283 9.086823192242242442 3.610409915616651854e-10 -0.02076627175968565747 0.0028732499131806301 4.165484725547206268e-11
120 7.5 -0.2861571062379930641 9.087002163118384601 3.6361357028553037e-10 -0.0209620936977762129 0.00286353401828152174 4.116125958184292674e-11
121 7.5625 -0.2874793779306050734 9.087180510420973079 3.661555119073856011e-10 -0.02115634708179176676 0.002853556841428937091 4.067106594968341921e-11
122 7.625 -0.2888136932858060835 9.087358217911729596 3.686670123364628347e-10 -0.02134904568321573104 0.002843319852098064818 4.018400686523568616e-11
123 7.6875 -0.2901599560048963578 9.087535269449450226 3.711482576145338039e-10 -0.0215402035054445308 0.002832824603538865865 3.969992444913575386e-11
124 7.75 -0.2915180706764649576 9.087711648995975722 3.735994339430812407e-10 -0.02172983474509803878 0.002822072744398301369 3.921882125675930416e-11
125 7.8125 -0.2928879427863453899 9.087887340622666343 3.760207376193799339e-10 -0.02191795375808689925 0.002811066027046818863 3.874085882077946673e-11
126 7.875 -0.2942694787255127897 9.088062328516784305 3.784123828837677607e-10 -0.02210457502667856344 0.002799806305883151877 3.82663242302048798e-11
127 7.9375 -0.2956625857958988801 9.088236596987487204 3.807746010621428036e-10 -0.02228971312617765085 0.002788295531243640754 3.77954908540010672e-11
128 8 -0.2970671722143210514 9.088410130470666815 3.831076351916405264e-10 -0.02247338269475449707 0.002776535730887229759 3.732854607196388876e-11
129 8.0625 -0.2984831471151453974 9.088582913532462726 3.85411731752371084e-10 -0.02265559841318985287 0.002764528988723595222 3.686554497168861718e-11
130 8.125 -0.2999104205557638902 9.088754930874019422 3.876871331139028741e-10 -0.02283637504989555894 0.002752277464919945446 3.640642178450874497e-11
131 8.1875 -0.3013489035150708206 9.08892616732181402 3.899340726530479681e-10 -0.02301572734891111152 0.002739783164709885029 3.595103262632145338e-11
132 8.25 -0.3027985078946424657 9.089096607825629448 3.921527774274862989e-10 -0.02319367007314651272 0.002727048061054416876 3.549927639101326679e-11
133 8.3125 -0.3042591465167720499 9.089266237461803399 3.943434717745250856e-10 -0.02337021795407314556 0.002714074178779300305 3.505110955262042439e-11
134 8.375 -0.3057307331191437272 9.089435041438528984 3.965063821731867545e-10 -0.02354538563794681891 0.002700863627613338432 3.460656637858670356e-11
135 8.4375 -0.307213182346612379 9.089603005101242417 3.986417378025617986e-10 -0.02371918763949845341 0.002687418603403172925 3.416569007000054384e-11
136 8.5 -0.3087064097404386698 9.089770113937253981 4.007497674327989009e-10 -0.02389163830122043725 0.002673741376189981388 3.372847408379344195e-11
137 8.5625 -0.310210331725257249 9.089936353580133854 4.028306947026263342e-10 -0.02406275175709704853 0.002659834286086690171 3.329483631723921199e-11
138 8.625 -0.3117248655941609603 9.09010170981486354 4.048847331080121204e-10 -0.02423254190245938827 0.002645699755685799147 3.28646144861723721e-11
139 8.6875 -0.3132499294924155353 9.090266168584294704 4.069120880708338124e-10 -0.02440102237207359206 0.002631340310900384671 3.243767940514696135e-11
