# Black Hole
# 1:iter 2:time 3:x 4:y 5:z 6:vx 7:vy 8:vz
145 4.53125 -0.1920130184881669866 13.48177166503798219 -5.941757315773462776e-10 -0.02879896425131928117 -0.001108149621865550053 -1.439827466255130732e-10
146 4.5625 -0.1929191116945739304 13.48173680148223674 -5.986310221700565598e-10 -0.0289949826050223923 -0.001115633783851530548 -1.425692989667305577e-10
147 4.59375 -0.1938312793902546016 13.48170170498224429 -6.030422027100168738e-10 -0.02918936626178166016 -0.001123087999776822572 -1.41157777278729141e-10
148 4.625 -0.1947494708667005525 13.48166637642939492 -6.074093515240224525e-10 -0.02938212724627037309 -0.001130513691185616428 -1.397487620481771233e-10
149 4.65625 -0.1956736358112733942 13.48163081666916696 -6.117325645767315428e-10 -0.02957327822633116707 -0.001137912327279830228 -1.383428176866922847e-10
150 4.6875 -0.1966037243230541742 13.48159502649968111 -6.160119527003881095e-10 -0.02976283237698505724 -0.001145285423574494066 -1.369404199570116346e-10
151 4.71875 -0.1975396869244317732 13.48155900667032725 -6.202476417173641974e-10 -0.02995080324408310596 -0.001152634539345875073 -1.355420485432342955e-10
152 4.75 -0.1984814745695413774 13.48152275788045706 -6.244397703083177962e-10 -0.03013720464350691519 -0.001159961275849075071 -1.341481149105157573e-10
153 4.78125 -0.1994290386509459112 13.48148628077807132 -6.285884904683359028e-10 -0.03032205060494545454 -0.001167267276351289769 -1.327590451205783507e-10
154 4.8125 -0.2003823310055874163 13.48144957595845383 -6.326939661327992365e-10 -0.03050535534852855807 -0.001174554227754894334 -1.313752212628252306e-10
155 4.84375 -0.2013413039204486332 13.48141264396274508 -6.367563734224211574e-10 -0.03068713327555886924 -0.001181823862694444992 -1.299970332679030724e-10
156 4.875 -0.2023059101379211244 13.48137548527647134 -6.40775899777415799e-10 -0.030867398959119937 -0.001189077960786297933 -1.286248433598300304e-10
157 4.90625 -0.203276102860713126 13.48133810032809343 -6.447527434571356883e-10 -0.03104616712934378173 -0.001196318348078410096 -1.272589977510350614e-10
158 4.9375 -0.2042518357561868003 13.48130048948764426 -6.486871128561853886e-10 -0.03122345265515744789 -0.001203546894366602045 -1.258998207695911341e-10
159 4.96875 -0.2052330629601457346 13.48126265306550131 -6.525792256976678021e-10 -0.03139927052668552154 -0.001210765508571292216 -1.245476109274375934e-10
160 5 -0.2062197390801794872 13.48122459131135642 -6.564293086529200397e-10 -0.03157363584108031918 -0.001217976132634389537 -1.232026545680722235e-10
161 5.03125 -0.2072118191986777047 13.48118630441340571 -6.60237596151693933e-10 -0.0317465637919429125 -0.001225180734415442065 -1.218651999607633175e-10
162 5.0625 -0.2082092588755778406 13.48114779249778294 -6.640043304793000218e-10 -0.031918069660804127 -0.001232381299919847479 -1.205354984833953321e-10
163 5.09375 -0.2092120141508615472 13.48110905562825046 -6.67729760985323375e-10 -0.03208816880907823521 -0.001239579825020675026 -1.192137761927480785e-10
164 5.125 -0.2102200415467974648 13.48107009380616539 -6.714141435697782703e-10 -0.03225687666994913466 -0.001246778306705609513 -1.179002427025574769e-10
165 5.15625 -0.2112332980699479223 13.4810309069707337 -6.75057740148150743e-10 -0.03242420874081432952 -0.001253978733820251086 -1.165950905079200827e-10
166 5.1875 -0.2122517412129930059 13.48099149499956972 -6.78660817639557243e-10 -0.03259018057744243052 -0.001261183077270367327 -1.152984797250091886e-10
167 5.21875 -0.2132753289564534305 13.48095185770958082 -6.822236458347153504e-10 -0.03275480779073347559 -0.001268393279667905408 -1.140105022450597605e-10
168 5.25 -0.2143040197703962035 13.48091199485819303 -6.857464954626470116e-10 -0.03291810604616895314 -0.001275611244435591839 -1.127311880938121774e-10
169 5.28125 -0.2153377726161828376 13.48087190614493025 -6.892296358808729419e-10 -0.03308009106517223463 -0.001282838824414577091 -1.114604933832298333e-10
170 5.3125 -0.2163765469482767378 13.48083159121336649 -6.9267333336777766e-10 -0.03324077862700483554 -0.001290077810049350448 -1.101983195809521928e-10
171 5.34375 -0.2174203027160777901 13.48079104965345287 -6.960778509670174353e-10 -0.03340018456963399218 -0.001297329917259773622 -1.089445631756717892e-10
172 5.375 -0.2184690003657077106 13.48075028100423012 -6.994434500335420494e-10 -0.03355832478815758829 -0.001304596775145120714 -1.076991701287862047e-10
173 5.40625 -0.2195226008416356345 13.48070928475692654 -7.027703930052272201e-10 -0.03371521522969370133 -0.001311879913710703839 -1.064621750939270648e-10
174 5.4375 -0.2205810655880100779 13.48066806035843079 -7.060589471947562458e-10 -0.03387087188398209964 -0.001319180751849369964 -1.052337340649303355e-10
175 5.46875 -0.2216443565495474777 13.48062660721512351 -7.093093878607076315e-10 -0.03402531076919659142 -0.001326500585845867466 -1.040141013104442381e-10
176 5.5 -0.2227124361718166856 13.48058492469703928 -7.125219981745117045e-10 -0.03417854791261507041 -0.001333840578695802848 -1.0280353004173075e-10
177 5.53125 -0.2237852674007499987 13.48054301214233597 -7.156970656996298531e-10 -0.03433059932586590007 -0.001341201750531918931 -1.016021608037805225e-10
178 5.5625 -0.2248628136812031719 13.48050086886200916 -7.188348751755146888e-10 -0.03448148097450143279 -0.001348584970430941011 -1.004099032283131915e-10
179 5.59375 -0.2259450389543816162 13.48045849414482689 -7.219356994357691081e-10 -0.0346312087417098291 -0.001355990949819227019 -9.922637632813987806e-11
180 5.625 -0.2270319076539464853 13.48041588726240114 -7.249997908181204763e-10 -0.03477979838607541535 -0.001363420237641103363 -9.805092423524422437e-11
